,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
1862,2015,6.4,SH.STA.SUIC.P5,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1863,2016,6.3,SH.STA.SUIC.P5,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1864,2017,6.2,SH.STA.SUIC.P5,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1865,2018,6.1,SH.STA.SUIC.P5,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1866,2019,6.0,SH.STA.SUIC.P5,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1867,2015,16.4,SH.STA.SUIC.P5,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1868,2016,15.2,SH.STA.SUIC.P5,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1869,2017,0.6000000000000001,SH.STA.SUIC.P5,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1870,2018,11.3,SH.STA.SUIC.P5,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1871,2019,11.4,SH.STA.SUIC.P5,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1872,2015,8.0,SH.STA.SUIC.P5,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1873,2016,8.0,SH.STA.SUIC.P5,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1874,2017,8.3,SH.STA.SUIC.P5,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1875,2018,8.2,SH.STA.SUIC.P5,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1876,2019,8.1,SH.STA.SUIC.P5,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1877,2015,5.9,SH.STA.SUIC.P5,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1878,2016,6.2,SH.STA.SUIC.P5,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1879,2017,6.3,SH.STA.SUIC.P5,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1880,2018,6.6,SH.STA.SUIC.P5,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1881,2019,6.7,SH.STA.SUIC.P5,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA
1882,2015,9.0,SH.STA.SUIC.P5,SGP,Singapore,East Asia & Pacific,High income,Not classified
1883,2016,9.1,SH.STA.SUIC.P5,SGP,Singapore,East Asia & Pacific,High income,Not classified
1884,2017,9.0,SH.STA.SUIC.P5,SGP,Singapore,East Asia & Pacific,High income,Not classified
1885,2018,9.4,SH.STA.SUIC.P5,SGP,Singapore,East Asia & Pacific,High income,Not classified
1886,2019,11.2,SH.STA.SUIC.P5,SGP,Singapore,East Asia & Pacific,High income,Not classified
1887,2015,12.4,SH.STA.SUIC.P5,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1888,2016,12.3,SH.STA.SUIC.P5,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1889,2017,12.3,SH.STA.SUIC.P5,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1890,2018,12.2,SH.STA.SUIC.P5,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1891,2019,12.1,SH.STA.SUIC.P5,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1892,2015,21.0,SH.STA.SUIC.P5,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1893,2016,19.0,SH.STA.SUIC.P5,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1894,2017,20.9,SH.STA.SUIC.P5,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1895,2018,17.8,SH.STA.SUIC.P5,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1896,2019,19.8,SH.STA.SUIC.P5,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1897,2015,15.2,SH.STA.SUIC.P5,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1898,2016,15.1,SH.STA.SUIC.P5,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1899,2017,15.1,SH.STA.SUIC.P5,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1900,2018,15.0,SH.STA.SUIC.P5,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1901,2019,14.7,SH.STA.SUIC.P5,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1902,2015,8.0,SH.STA.SUIC.P5,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1903,2016,7.9,SH.STA.SUIC.P5,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1904,2017,8.0,SH.STA.SUIC.P5,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1905,2018,8.0,SH.STA.SUIC.P5,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1906,2019,7.9,SH.STA.SUIC.P5,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1907,2015,24.5,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1908,2016,24.4,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1909,2017,25.2,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1910,2018,24.1,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1911,2019,23.5,SH.STA.SUIC.P5,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1912,2015,3.6,SH.STA.SUIC.P5,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1913,2016,3.7,SH.STA.SUIC.P5,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1914,2017,3.7,SH.STA.SUIC.P5,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1915,2018,3.8,SH.STA.SUIC.P5,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1916,2019,3.9,SH.STA.SUIC.P5,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA
1917,2015,7.9,SH.STA.SUIC.P5,ESP,Spain,Europe & Central Asia,High income,Not classified
1918,2016,7.8,SH.STA.SUIC.P5,ESP,Spain,Europe & Central Asia,High income,Not classified
1919,2017,8.2,SH.STA.SUIC.P5,ESP,Spain,Europe & Central Asia,High income,Not classified
1920,2018,7.8,SH.STA.SUIC.P5,ESP,Spain,Europe & Central Asia,High income,Not classified
1921,2019,7.7,SH.STA.SUIC.P5,ESP,Spain,Europe & Central Asia,High income,Not classified
1922,2015,15.1,SH.STA.SUIC.P5,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1923,2016,14.8,SH.STA.SUIC.P5,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1924,2017,14.4,SH.STA.SUIC.P5,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1925,2018,14.2,SH.STA.SUIC.P5,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1926,2019,14.0,SH.STA.SUIC.P5,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1927,2015,8.7,SH.STA.SUIC.P5,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1928,2016,7.4,SH.STA.SUIC.P5,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1929,2017,7.9,SH.STA.SUIC.P5,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1930,2018,8.0,SH.STA.SUIC.P5,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1931,2019,7.9,SH.STA.SUIC.P5,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Blend
1932,2015,3.3,SH.STA.SUIC.P5,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1933,2016,0.7000000000000001,SH.STA.SUIC.P5,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1934,2017,0.0,SH.STA.SUIC.P5,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1935,2018,1.0,SH.STA.SUIC.P5,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1936,2019,1.0,SH.STA.SUIC.P5,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend
1937,2015,3.9,SH.STA.SUIC.P5,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1938,2016,3.9,SH.STA.SUIC.P5,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1939,2017,3.8,SH.STA.SUIC.P5,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1940,2018,3.9,SH.STA.SUIC.P5,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1941,2019,3.8,SH.STA.SUIC.P5,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1942,2015,24.8,SH.STA.SUIC.P5,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1943,2016,24.4,SH.STA.SUIC.P5,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1944,2017,24.5,SH.STA.SUIC.P5,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1945,2018,25.5,SH.STA.SUIC.P5,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1946,2019,25.4,SH.STA.SUIC.P5,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1947,2015,15.7,SH.STA.SUIC.P5,SWE,Sweden,Europe & Central Asia,High income,Not classified
1948,2016,14.6,SH.STA.SUIC.P5,SWE,Sweden,Europe & Central Asia,High income,Not classified
1949,2017,15.0,SH.STA.SUIC.P5,SWE,Sweden,Europe & Central Asia,High income,Not classified
1950,2018,14.9,SH.STA.SUIC.P5,SWE,Sweden,Europe & Central Asia,High income,Not classified
1951,2019,14.7,SH.STA.SUIC.P5,SWE,Sweden,Europe & Central Asia,High income,Not classified
1952,2015,15.0,SH.STA.SUIC.P5,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1953,2016,14.1,SH.STA.SUIC.P5,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1954,2017,14.6,SH.STA.SUIC.P5,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1955,2018,14.5,SH.STA.SUIC.P5,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1956,2019,14.5,SH.STA.SUIC.P5,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1957,2015,1.7000000000000002,SH.STA.SUIC.P5,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1958,2016,1.6,SH.STA.SUIC.P5,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1959,2017,1.8,SH.STA.SUIC.P5,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1960,2018,1.9,SH.STA.SUIC.P5,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1961,2019,2.0,SH.STA.SUIC.P5,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1962,2015,4.1,SH.STA.SUIC.P5,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1963,2016,4.3,SH.STA.SUIC.P5,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1964,2017,4.2,SH.STA.SUIC.P5,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1965,2018,4.2,SH.STA.SUIC.P5,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1966,2019,4.3,SH.STA.SUIC.P5,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1967,2015,4.2,SH.STA.SUIC.P5,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1968,2016,4.2,SH.STA.SUIC.P5,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1969,2017,4.2,SH.STA.SUIC.P5,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1970,2018,4.2,SH.STA.SUIC.P5,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1971,2019,4.3,SH.STA.SUIC.P5,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1972,2015,8.0,SH.STA.SUIC.P5,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1973,2016,8.5,SH.STA.SUIC.P5,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1974,2017,8.4,SH.STA.SUIC.P5,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1975,2018,8.8,SH.STA.SUIC.P5,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1976,2019,8.8,SH.STA.SUIC.P5,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1977,2015,3.5,SH.STA.SUIC.P5,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1978,2016,3.6,SH.STA.SUIC.P5,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1979,2017,3.6,SH.STA.SUIC.P5,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1980,2018,3.6,SH.STA.SUIC.P5,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1981,2019,3.7,SH.STA.SUIC.P5,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
1982,2015,9.7,SH.STA.SUIC.P5,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1983,2016,9.3,SH.STA.SUIC.P5,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1984,2017,9.0,SH.STA.SUIC.P5,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1985,2018,8.7,SH.STA.SUIC.P5,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1986,2019,8.8,SH.STA.SUIC.P5,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1987,2015,4.6,SH.STA.SUIC.P5,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1988,2016,4.1,SH.STA.SUIC.P5,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1989,2017,4.2,SH.STA.SUIC.P5,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1990,2018,4.0,SH.STA.SUIC.P5,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1991,2019,3.8,SH.STA.SUIC.P5,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
1992,2015,10.2,SH.STA.SUIC.P5,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1993,2016,9.8,SH.STA.SUIC.P5,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1994,2017,9.5,SH.STA.SUIC.P5,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1995,2018,9.0,SH.STA.SUIC.P5,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1996,2019,8.7,SH.STA.SUIC.P5,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1997,2015,3.1,SH.STA.SUIC.P5,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1998,2016,3.1,SH.STA.SUIC.P5,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1999,2017,3.1,SH.STA.SUIC.P5,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2000,2018,3.2,SH.STA.SUIC.P5,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2001,2019,3.3,SH.STA.SUIC.P5,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2002,2015,2.3,SH.STA.SUIC.P5,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
2003,2016,2.3,SH.STA.SUIC.P5,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
2004,2017,2.3,SH.STA.SUIC.P5,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
2005,2018,2.3,SH.STA.SUIC.P5,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
2006,2019,2.4,SH.STA.SUIC.P5,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
2007,2015,6.3,SH.STA.SUIC.P5,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2008,2016,6.2,SH.STA.SUIC.P5,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2009,2017,5.8,SH.STA.SUIC.P5,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2010,2018,5.7,SH.STA.SUIC.P5,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2011,2019,5.7,SH.STA.SUIC.P5,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2012,2015,4.7,SH.STA.SUIC.P5,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2013,2016,4.7,SH.STA.SUIC.P5,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2014,2017,4.4,SH.STA.SUIC.P5,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2015,2018,4.4,SH.STA.SUIC.P5,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2016,2019,4.6,SH.STA.SUIC.P5,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2017,2015,21.6,SH.STA.SUIC.P5,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2018,2016,21.4,SH.STA.SUIC.P5,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2019,2017,20.6,SH.STA.SUIC.P5,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2020,2018,21.9,SH.STA.SUIC.P5,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2021,2019,21.6,SH.STA.SUIC.P5,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2022,2015,6.5,SH.STA.SUIC.P5,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2023,2016,6.0,SH.STA.SUIC.P5,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2024,2017,5.6,SH.STA.SUIC.P5,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2025,2018,6.0,SH.STA.SUIC.P5,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2026,2019,6.4,SH.STA.SUIC.P5,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2027,2015,8.8,SH.STA.SUIC.P5,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2028,2016,8.5,SH.STA.SUIC.P5,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2029,2017,8.2,SH.STA.SUIC.P5,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2030,2018,8.1,SH.STA.SUIC.P5,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2031,2019,7.9,SH.STA.SUIC.P5,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2032,2015,14.4,SH.STA.SUIC.P5,USA,United States,North America,High income,Not classified
2033,2016,15.1,SH.STA.SUIC.P5,USA,United States,North America,High income,Not classified
2034,2017,15.9,SH.STA.SUIC.P5,USA,United States,North America,High income,Not classified
2035,2018,15.7,SH.STA.SUIC.P5,USA,United States,North America,High income,Not classified
2036,2019,16.1,SH.STA.SUIC.P5,USA,United States,North America,High income,Not classified
2037,2015,18.6,SH.STA.SUIC.P5,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2038,2016,21.1,SH.STA.SUIC.P5,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2039,2017,20.8,SH.STA.SUIC.P5,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2040,2018,21.2,SH.STA.SUIC.P5,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2041,2019,21.2,SH.STA.SUIC.P5,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2042,2015,9.2,SH.STA.SUIC.P5,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2043,2016,9.1,SH.STA.SUIC.P5,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2044,2017,8.8,SH.STA.SUIC.P5,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2045,2018,8.6,SH.STA.SUIC.P5,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2046,2019,8.0,SH.STA.SUIC.P5,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2047,2015,18.2,SH.STA.SUIC.P5,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2048,2016,18.0,SH.STA.SUIC.P5,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2049,2017,18.1,SH.STA.SUIC.P5,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2050,2018,18.1,SH.STA.SUIC.P5,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2051,2019,18.0,SH.STA.SUIC.P5,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2052,2015,2.3,SH.STA.SUIC.P5,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2053,2016,2.2,SH.STA.SUIC.P5,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2054,2017,2.2,SH.STA.SUIC.P5,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2055,2018,2.2,SH.STA.SUIC.P5,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2056,2019,2.1,SH.STA.SUIC.P5,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2057,2015,7.7,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2058,2016,7.7,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2059,2017,7.7,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2060,2018,7.6,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2061,2019,7.5,SH.STA.SUIC.P5,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2062,2015,5.5,SH.STA.SUIC.P5,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2063,2016,5.7,SH.STA.SUIC.P5,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2064,2017,5.6,SH.STA.SUIC.P5,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2065,2018,5.9,SH.STA.SUIC.P5,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2066,2019,5.8,SH.STA.SUIC.P5,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2067,2015,8.7,SH.STA.SUIC.P5,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
2068,2016,8.5,SH.STA.SUIC.P5,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
2069,2017,8.5,SH.STA.SUIC.P5,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
2070,2018,8.1,SH.STA.SUIC.P5,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
2071,2019,7.3,SH.STA.SUIC.P5,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
2072,2015,18.0,SH.STA.SUIC.P5,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2073,2016,16.8,SH.STA.SUIC.P5,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2074,2017,15.0,SH.STA.SUIC.P5,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2075,2018,14.0,SH.STA.SUIC.P5,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2076,2019,14.1,SH.STA.SUIC.P5,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2077,2015,34413603.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2078,2016,35383028.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2079,2017,36296111.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2080,2018,37171922.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2081,2019,38041757.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2082,2020,38928341.0,SP.POP.TOTL,AFG,Afghanistan,South Asia,Low income,IDA
2083,2015,2880703.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2084,2016,2876101.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2085,2017,2873457.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2086,2018,2866376.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2087,2019,2854191.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2088,2020,2837849.0,SP.POP.TOTL,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
2089,2015,39728020.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
2090,2016,40551398.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
2091,2017,41389174.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
2092,2018,42228415.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
2093,2019,43053054.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
2094,2020,43851043.0,SP.POP.TOTL,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
2095,2015,55806.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
2096,2016,55739.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
2097,2017,55617.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
2098,2018,55461.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
2099,2019,55312.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
2100,2020,55197.0,SP.POP.TOTL,ASM,American Samoa,East Asia & Pacific,Upper middle income,Not classified
2101,2015,77993.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
2102,2016,77295.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
2103,2017,76997.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
2104,2018,77008.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
2105,2019,77146.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
2106,2020,77265.0,SP.POP.TOTL,AND,Andorra,Europe & Central Asia,High income,Not classified
2107,2015,27884380.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
2108,2016,28842482.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
2109,2017,29816769.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
2110,2018,30809787.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
2111,2019,31825299.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
2112,2020,32866268.0,SP.POP.TOTL,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
2113,2015,93571.0,SP.POP.TOTL,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
